date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:07:44	300325/300325	---M-Z	200	added ('OK')	text/html	etag:%2249525-609b6e51704ad-gzip%22	https://themesbrand.com/velzon/html/default/index.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/index.html	(from )
09:07:45	24/24	---M--	200	added ('OK')	text/plain	etag:%2218-607430e6e63c6%22	https://themesbrand.com/robots.txt		(from )
09:07:45	113853/113853	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%221bcbd-6074310184bab%22	https://themesbrand.com/velzon/html/default/assets/images/favicon.ico	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/favicon.ico	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:45	2144/2144	---M-Z	200	added ('OK')	text/css	etag:%22860-60743101f602d-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/jsvectormap/css/jsvectormap.min.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/jsvectormap/css/jsvectormap.min.css	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:45	17905/17905	---M-Z	200	added ('OK')	text/css	etag:%2245f1-607431021060e-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/swiper/swiper-bundle.min.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/libs/swiper/swiper-bundle.min.css	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:46	1237/1237	---M-Z	200	added ('OK')	application/javascript	etag:%224d5-60743101964eb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/layout.js	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/js/layout.js	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:46	282309/282309	---M-Z	200	added ('OK')	text/css	etag:%2244ec5-609b6e5152042-gzip%22	https://themesbrand.com/velzon/html/default/assets/css/bootstrap.min.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/css/bootstrap.min.css	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:46	604709/604709	---MCZ	200	added ('OK')	text/css	etag:%2293a25-609b6e5153f83-gzip%22	https://themesbrand.com/velzon/html/default/assets/css/icons.min.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/css/icons.min.css	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:46	339545/339545	---M-Z	200	added ('OK')	text/css	etag:%2252e59-6103c8c6e3f7d-gzip%22	https://themesbrand.com/velzon/html/default/assets/css/app.min.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/css/app.min.css	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:46	44/44	---M--	200	added ('OK')	text/css	etag:%222c-60743101676ea%22	https://themesbrand.com/velzon/html/default/assets/css/custom.min.css	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/css/custom.min.css	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:47	7222/7222	---M--	200	added ('OK')	image/png	etag:%221c36-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/logo-sm.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/logo-sm.png	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:47	3960/3960	---M--	200	added ('OK')	image/png	etag:%22f78-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/logo-dark.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/logo-dark.png	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:47	3722/3722	---M--	200	added ('OK')	image/png	etag:%22e8a-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/logo-light.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/logo-light.png	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:47	17336/17336	---M--	200	added ('OK')	image/jpeg	etag:%2243b8-60743101964eb%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-2.jpg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/users/avatar-2.jpg	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:48	11267/11267	---M--	200	added ('OK')	image/jpeg	etag:%222c03-60743101964eb%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-3.jpg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/users/avatar-3.jpg	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:48	11561/11561	---M--	200	added ('OK')	image/jpeg	etag:%222d29-60743101964eb%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-5.jpg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/users/avatar-5.jpg	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:48	298728/298728	---M-Z	200	added ('OK')	text/html	etag:%2248ee8-609b6e51723ee-gzip%22	https://themesbrand.com/velzon/html/default/pages-search-results.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/pages-search-results.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:48	16289/16289	---M--	200	added ('OK')	image/svg+xml	etag:%223fa1-607431018a96b%22	https://themesbrand.com/velzon/html/default/assets/images/flags/us.svg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/flags/us.svg	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:48	5913/5913	---M--	200	added ('OK')	image/svg+xml	etag:%221719-60743101899cb%22	https://themesbrand.com/velzon/html/default/assets/images/flags/spain.svg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/flags/spain.svg	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:49	690/690	---M--	200	added ('OK')	image/svg+xml	etag:%222b2-6074310187a8b%22	https://themesbrand.com/velzon/html/default/assets/images/flags/germany.svg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/flags/germany.svg	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:49	690/690	---M--	200	added ('OK')	image/svg+xml	etag:%222b2-6074310187a8b%22	https://themesbrand.com/velzon/html/default/assets/images/flags/italy.svg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/flags/italy.svg	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:49	702/702	---M--	200	added ('OK')	image/svg+xml	etag:%222be-60743101899cb%22	https://themesbrand.com/velzon/html/default/assets/images/flags/russia.svg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/flags/russia.svg	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:49	2483/2483	---M--	200	added ('OK')	image/svg+xml	etag:%229b3-6074310185b4b%22	https://themesbrand.com/velzon/html/default/assets/images/flags/china.svg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/flags/china.svg	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:50	428/428	---M--	200	added ('OK')	image/svg+xml	etag:%221ac-6074310186aeb%22	https://themesbrand.com/velzon/html/default/assets/images/flags/french.svg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/flags/french.svg	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:50	259/259	---M--	200	added ('OK')	image/svg+xml	etag:%22103-6074310185b4b%22	https://themesbrand.com/velzon/html/default/assets/images/flags/ae.svg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/flags/ae.svg	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:50	1454/1454	---M--	200	added ('OK')	image/png	etag:%225ae-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/brands/github.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/brands/github.png	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:50	701/701	---M--	200	added ('OK')	image/png	etag:%222bd-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/brands/bitbucket.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/brands/bitbucket.png	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:50	911/911	---M--	200	added ('OK')	image/png	etag:%2238f-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/brands/dribbble.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/brands/dribbble.png	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:51	772/772	---M--	200	added ('OK')	image/png	etag:%22304-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/brands/dropbox.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/brands/dropbox.png	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:51	1428/1428	---M--	200	added ('OK')	image/png	etag:%22594-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/brands/mail_chimp.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/brands/mail_chimp.png	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:51	2691/2691	---M--	200	added ('OK')	image/png	etag:%22a83-6074310183c0b%22	https://themesbrand.com/velzon/html/default/assets/images/brands/slack.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/brands/slack.png	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:52	221819/221819	---M-Z	200	added ('OK')	text/html	etag:%223627b-609b6e514a33f-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-ecommerce-products.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:52	62563/62563	---M--	200	added ('OK')	image/png	etag:%22f463-607431018e7eb%22	https://themesbrand.com/velzon/html/default/assets/images/products/img-1.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/products/img-1.png	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:52	248413/248413	---M-Z	200	added ('OK')	text/html	etag:%223ca5d-609b6e514939f-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-product-details.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-ecommerce-product-details.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:52	54572/54572	---M--	200	added ('OK')	image/png	etag:%22d52c-607431018f78b%22	https://themesbrand.com/velzon/html/default/assets/images/products/img-2.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/products/img-2.png	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:53	100267/100267	---M--	200	added ('OK')	image/png	etag:%22187ab-607431018f78b%22	https://themesbrand.com/velzon/html/default/assets/images/products/img-3.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/products/img-3.png	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:53	73544/73544	---M--	200	added ('OK')	image/png	etag:%2211f48-607431018f78b%22	https://themesbrand.com/velzon/html/default/assets/images/products/img-6.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/products/img-6.png	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:53	68652/68652	---M--	200	added ('OK')	image/png	etag:%2210c2c-607431018f78b%22	https://themesbrand.com/velzon/html/default/assets/images/products/img-5.png	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/products/img-5.png	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:53	232309/232309	---M-Z	200	added ('OK')	text/html	etag:%2238b75-609b6e514939f-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-checkout.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-ecommerce-checkout.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:54	9460/9460	---M--	200	added ('OK')	image/jpeg	etag:%2224f4-60743101964eb%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-8.jpg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/users/avatar-8.jpg	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:54	11948/11948	---M--	200	added ('OK')	image/jpeg	etag:%222eac-60743101964eb%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-6.jpg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/users/avatar-6.jpg	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:54	9022/9022	---M--	200	added ('OK')	image/jpeg	etag:%22233e-60743101964eb%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-1.jpg	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/assets/images/users/avatar-1.jpg	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:54	413845/413845	---M-Z	200	added ('OK')	text/html	etag:%2265095-609b6e51723ee-gzip%22	https://themesbrand.com/velzon/html/default/pages-profile.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/pages-profile.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:54	231875/231875	---M-Z	200	added ('OK')	text/html	etag:%22389c3-609b6e514745e-gzip%22	https://themesbrand.com/velzon/html/default/apps-chat.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-chat.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:55	295659/295659	---M-Z	200	added ('OK')	text/html	etag:%22482eb-609b6e514f161-gzip%22	https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-tasks-kanban.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:55	212829/212829	---M-Z	200	added ('OK')	text/html	etag:%2233f5d-609b6e517144e-gzip%22	https://themesbrand.com/velzon/html/default/pages-faqs.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/pages-faqs.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:55	241092/241092	---M-Z	200	added ('OK')	text/html	etag:%223adc4-609b6e51723ee-gzip%22	https://themesbrand.com/velzon/html/default/pages-profile-settings.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/pages-profile-settings.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:56	5919/5919	---M-Z	200	added ('OK')	text/html	etag:%22171f-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-lockscreen-basic.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/auth-lockscreen-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:56	5011/5011	---M-Z	200	added ('OK')	text/html	etag:%221393-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-logout-basic.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/auth-logout-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:56	232203/232203	---M-Z	200	added ('OK')	text/html	etag:%2238b0b-609b6e516c62c-gzip%22	https://themesbrand.com/velzon/html/default/dashboard-analytics.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/dashboard-analytics.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:56	247489/247489	---M-Z	200	added ('OK')	text/html	etag:%223c6c1-609b6e516d5cc-gzip%22	https://themesbrand.com/velzon/html/default/dashboard-crm.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/dashboard-crm.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:57	283830/283830	---M-Z	200	added ('OK')	text/html	etag:%22454b6-609b6e516d5cc-gzip%22	https://themesbrand.com/velzon/html/default/dashboard-crypto.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/dashboard-crypto.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:57	281258/281258	---M-Z	200	added ('OK')	text/html	etag:%2244aaa-609b6e516d5cc-gzip%22	https://themesbrand.com/velzon/html/default/dashboard-projects.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/dashboard-projects.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:57	278311/278311	---M-Z	200	added ('OK')	text/html	etag:%2243f27-609b6e516d5cc-gzip%22	https://themesbrand.com/velzon/html/default/dashboard-nft.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/dashboard-nft.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:57	275527/275527	---M-Z	200	added ('OK')	text/html	etag:%2243447-609b6e516d5cc-gzip%22	https://themesbrand.com/velzon/html/default/dashboard-job.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/dashboard-job.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:57	208240/208240	---M-Z	200	added ('OK')	text/html	etag:%2232d70-609b6e514745e-gzip%22	https://themesbrand.com/velzon/html/default/apps-calendar.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-calendar.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:58	208266/208266	---M-Z	200	added ('OK')	text/html	etag:%2232d8a-609b6e514745e-gzip%22	https://themesbrand.com/velzon/html/default/apps-calendar-month-grid.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-calendar-month-grid.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:58	245415/245415	---M-Z	200	added ('OK')	text/html	etag:%223bea7-609b6e514d220-gzip%22	https://themesbrand.com/velzon/html/default/apps-mailbox.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-mailbox.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:58	228620/228620	---M-Z	200	added ('OK')	text/html	etag:%2237d0c-609b6e514a33f-gzip%22	https://themesbrand.com/velzon/html/default/apps-email-basic.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-email-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:58	228901/228901	---M-Z	200	added ('OK')	text/html	etag:%2237e25-609b6e514a33f-gzip%22	https://themesbrand.com/velzon/html/default/apps-email-ecommerce.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-email-ecommerce.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:58	215435/215435	---M-Z	200	added ('OK')	text/html	etag:%223498b-609b6e514939f-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-add-product.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-ecommerce-add-product.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:59	218453/218453	---M-Z	200	added ('OK')	text/html	etag:%2235555-609b6e514939f-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-orders.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-ecommerce-orders.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:59	221729/221729	---M-Z	200	added ('OK')	text/html	etag:%2236221-609b6e514939f-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-order-details.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-ecommerce-order-details.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:59	210926/210926	---M-Z	200	added ('OK')	text/html	etag:%22337ee-609b6e514939f-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-customers.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-ecommerce-customers.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:07:59	210760/210760	---M-Z	200	added ('OK')	text/html	etag:%2233748-609b6e514939f-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-cart.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-ecommerce-cart.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:00	216989/216989	---M-Z	200	added ('OK')	text/html	etag:%2234f9d-609b6e514a33f-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-sellers.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-ecommerce-sellers.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:00	223029/223029	---M-Z	200	added ('OK')	text/html	etag:%2236735-609b6e514a33f-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-seller-details.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-ecommerce-seller-details.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:00	285531/285531	---M-Z	200	added ('OK')	text/html	etag:%2245b5b-609b6e514f161-gzip%22	https://themesbrand.com/velzon/html/default/apps-projects-list.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-projects-list.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:00	353760/353760	---M-Z	200	added ('OK')	text/html	etag:%22565e0-609b6e514f161-gzip%22	https://themesbrand.com/velzon/html/default/apps-projects-overview.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-projects-overview.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:00	215371/215371	---M-Z	200	added ('OK')	text/html	etag:%223494b-609b6e514f161-gzip%22	https://themesbrand.com/velzon/html/default/apps-projects-create.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-projects-create.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:01	229313/229313	---M-Z	200	added ('OK')	text/html	etag:%2237fc1-609b6e5150101-gzip%22	https://themesbrand.com/velzon/html/default/apps-tasks-list-view.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-tasks-list-view.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:01	256350/256350	---M-Z	200	added ('OK')	text/html	etag:%223e95e-609b6e514f161-gzip%22	https://themesbrand.com/velzon/html/default/apps-tasks-details.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-tasks-details.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:01	221458/221458	---M-Z	200	added ('OK')	text/html	etag:%2236112-609b6e514745e-gzip%22	https://themesbrand.com/velzon/html/default/apps-crm-contacts.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-crm-contacts.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:01	222953/222953	---M-Z	200	added ('OK')	text/html	etag:%22366e9-609b6e514745e-gzip%22	https://themesbrand.com/velzon/html/default/apps-crm-companies.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-crm-companies.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:02	332845/332845	---M-Z	200	added ('OK')	text/html	etag:%225142d-609b6e514745e-gzip%22	https://themesbrand.com/velzon/html/default/apps-crm-deals.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-crm-deals.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:02	230907/230907	---M-Z	200	added ('OK')	text/html	etag:%22385fb-609b6e514745e-gzip%22	https://themesbrand.com/velzon/html/default/apps-crm-leads.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-crm-leads.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:02	231316/231316	---M-Z	200	added ('OK')	text/html	etag:%2238794-609b6e51483fe-gzip%22	https://themesbrand.com/velzon/html/default/apps-crypto-transactions.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-crypto-transactions.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:02	237090/237090	---M-Z	200	added ('OK')	text/html	etag:%2239e22-609b6e51483fe-gzip%22	https://themesbrand.com/velzon/html/default/apps-crypto-buy-sell.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-crypto-buy-sell.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:02	222287/222287	---M-Z	200	added ('OK')	text/html	etag:%223644f-609b6e51483fe-gzip%22	https://themesbrand.com/velzon/html/default/apps-crypto-orders.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-crypto-orders.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:03	238069/238069	---M-Z	200	added ('OK')	text/html	etag:%223a1f5-609b6e51483fe-gzip%22	https://themesbrand.com/velzon/html/default/apps-crypto-wallet.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-crypto-wallet.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:03	229985/229985	---M-Z	200	added ('OK')	text/html	etag:%2238261-609b6e51483fe-gzip%22	https://themesbrand.com/velzon/html/default/apps-crypto-ico.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-crypto-ico.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:03	217613/217613	---M-Z	200	added ('OK')	text/html	etag:%223520d-609b6e51483fe-gzip%22	https://themesbrand.com/velzon/html/default/apps-crypto-kyc.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-crypto-kyc.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:03	210104/210104	---M-Z	200	added ('OK')	text/html	etag:%22334b8-609b6e514b2e0-gzip%22	https://themesbrand.com/velzon/html/default/apps-invoices-list.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-invoices-list.html	(from https://themesbrand.com/velzon/html/default/index.html)
09:08:04	208164/208164	---M-Z	200	added ('OK')	text/html	etag:%2232d24-609b6e514b2e0-gzip%22	https://themesbrand.com/velzon/html/default/apps-invoices-details.html	D:/dodik/project/data/dokumentasi/hrd-psycotest/hris/themesbrand.com/velzon/html/default/apps-invoices-details.html	(from https://themesbrand.com/velzon/html/default/index.html)
